"Account ID","Account ID (18)","Parent Account ID"
"0012K00001cPPlK","0012K00001cPPlKQAW",""
"0012K00001cPPlL","0012K00001cPPlLQAW",""
"0012K00001cPPlM","0012K00001cPPlMQAW",""
"0012K00001cPPr8","0012K00001cPPr8QAG",""
"0012K00001cPPr9","0012K00001cPPr9QAG",""
"0012K00001cPPrA","0012K00001cPPrAQAW",""
"0012K00001cPPrB","0012K00001cPPrBQAW",""
"0012K00001cPPrC","0012K00001cPPrCQAW",""
"0012K00001cPPrD","0012K00001cPPrDQAW",""
"0012K00001cPPrE","0012K00001cPPrEQAW",""
"0012K00001cPPrF","0012K00001cPPrFQAW",""
"0012K00001cPPrG","0012K00001cPPrGQAW",""
"0012K00001cPPrH","0012K00001cPPrHQAW",""
"0012K00001cPPrI","0012K00001cPPrIQAW",""
"0012K00001cPPrJ","0012K00001cPPrJQAW",""
"0012K00001cPPrK","0012K00001cPPrKQAW",""
"0012K00001cPPrL","0012K00001cPPrLQAW",""
"0012K00001cPPrM","0012K00001cPPrMQAW",""
"0012K00001cPPrN","0012K00001cPPrNQAW",""
"0012K00001cPPrO","0012K00001cPPrOQAW",""
"0012K00001cPPrP","0012K00001cPPrPQAW",""
"0012K00001cPPrQ","0012K00001cPPrQQAW",""
"0012K00001cPPrR","0012K00001cPPrRQAW",""
"0012K00001cPPxR","0012K00001cPPxRQAW",""
"0012K00001cPPxS","0012K00001cPPxSQAW",""
"0012K00001cPPxT","0012K00001cPPxTQAW",""
"0012K00001cPPxU","0012K00001cPPxUQAW",""
"0012K00001cPPxV","0012K00001cPPxVQAW",""
"0012K00001cPPxW","0012K00001cPPxWQAW",""
"0012K00001cPPxX","0012K00001cPPxXQAW",""
"0012K00001cPPxY","0012K00001cPPxYQAW",""
"0012K00001cPPxZ","0012K00001cPPxZQAW",""
"0012K00001cPPxa","0012K00001cPPxaQAG",""
"0012K00001cPPxb","0012K00001cPPxbQAG",""
"0012K00001cPPxc","0012K00001cPPxcQAG",""
"0012K00001cPPxd","0012K00001cPPxdQAG",""
"0012K00001cPPxe","0012K00001cPPxeQAG",""
"0012K00001cPPxf","0012K00001cPPxfQAG",""
"0012K00001cPPy0","0012K00001cPPy0QAG",""
"0012K00001cPPy1","0012K00001cPPy1QAG",""
"0012K00001cPPy2","0012K00001cPPy2QAG",""
"0012K00001cPPy3","0012K00001cPPy3QAG",""
"0012K00001cPPy4","0012K00001cPPy4QAG",""
"0012K00001cPPy5","0012K00001cPPy5QAG",""
"0012K00001cPPy6","0012K00001cPPy6QAG",""
"0012K00001cPPy7","0012K00001cPPy7QAG",""
"0012K00001cPQ3S","0012K00001cPQ3SQAW",""
"0012K00001cPQ3T","0012K00001cPQ3TQAW",""
"0012K00001cPQ3U","0012K00001cPQ3UQAW",""
"0012K00001cPQ3V","0012K00001cPQ3VQAW",""
"0012K00001cPQ3W","0012K00001cPQ3WQAW",""
"0012K00001cPQ3X","0012K00001cPQ3XQAW",""
"0012K00001cPQ3Y","0012K00001cPQ3YQAW",""
"0012K00001cPQ3Z","0012K00001cPQ3ZQAW",""
"0012K00001cPQ3a","0012K00001cPQ3aQAG",""
"0012K00001cPQ3b","0012K00001cPQ3bQAG",""
"0012K00001cPQ3c","0012K00001cPQ3cQAG",""
"0012K00001cPQ3d","0012K00001cPQ3dQAG",""
"0012K00001cPQ3e","0012K00001cPQ3eQAG",""
"0012K00001cPQ3f","0012K00001cPQ3fQAG",""
"0012K00001cPQ3g","0012K00001cPQ3gQAG",""
"0012K00001cPQ3h","0012K00001cPQ3hQAG",""
"0012K00001cPQ3i","0012K00001cPQ3iQAG",""
"0012K00001cPQ3j","0012K00001cPQ3jQAG",""
"0012K00001cPQ3k","0012K00001cPQ3kQAG",""
"0012K00001cPQ3l","0012K00001cPQ3lQAG",""
"0012K00001cPQ3m","0012K00001cPQ3mQAG",""
"0012K00001cPQ3n","0012K00001cPQ3nQAG",""
"0012K00001cPQ3o","0012K00001cPQ3oQAG",""
"0012K00001cPQ3p","0012K00001cPQ3pQAG",""
"0012K00001cPQD6","0012K00001cPQD6QAO",""
"0012K00001cPQD7","0012K00001cPQD7QAO",""
"0012K00001cPQD8","0012K00001cPQD8QAO",""
"0012K00001cPQD9","0012K00001cPQD9QAO",""
"0012K00001cPQDA","0012K00001cPQDAQA4",""
"0012K00001cPQDB","0012K00001cPQDBQA4",""
"0012K00001cPQDC","0012K00001cPQDCQA4",""
"0012K00001cPQDD","0012K00001cPQDDQA4",""
"0012K00001cPQDE","0012K00001cPQDEQA4",""
"0012K00001cPQDF","0012K00001cPQDFQA4",""
"0012K00001cPQDG","0012K00001cPQDGQA4",""
"0012K00001cPQDH","0012K00001cPQDHQA4",""
"0012K00001cPQDI","0012K00001cPQDIQA4",""
"0012K00001cPQDJ","0012K00001cPQDJQA4",""
"0012K00001cPQIP","0012K00001cPQIPQA4",""
"0012K00001cPQIQ","0012K00001cPQIQQA4",""
"0012K00001cPQIR","0012K00001cPQIRQA4",""
"0012K00001cPQIS","0012K00001cPQISQA4",""
"0012K00001cPQIT","0012K00001cPQITQA4",""
"0012K00001cPQIU","0012K00001cPQIUQA4",""
"0012K00001cPQIV","0012K00001cPQIVQA4",""
"0012K00001cPQIW","0012K00001cPQIWQA4",""
"0012K00001cPQIX","0012K00001cPQIXQA4",""
"0012K00001cPPOn","0012K00001cPPOnQAO",""
"0012K00001cPPOo","0012K00001cPPOoQAO",""
"0012K00001cPPOp","0012K00001cPPOpQAO",""
"0012K00001cPPOq","0012K00001cPPOqQAO",""
"0012K00001cPPOr","0012K00001cPPOrQAO",""
"0012K00001cPPOs","0012K00001cPPOsQAO",""
"0012K00001cPPOt","0012K00001cPPOtQAO",""
"0012K00001cPPOu","0012K00001cPPOuQAO",""
"0012K00001cPPOv","0012K00001cPPOvQAO",""
"0012K00001cPPOw","0012K00001cPPOwQAO",""
"0012K00001cPPOx","0012K00001cPPOxQAO",""
"0012K00001cPPOy","0012K00001cPPOyQAO",""
"0012K00001cPPOz","0012K00001cPPOzQAO",""
"0012K00001cPPP0","0012K00001cPPP0QAO",""
"0012K00001cPPP1","0012K00001cPPP1QAO",""
"0012K00001cPPP2","0012K00001cPPP2QAO",""
"0012K00001cPPP3","0012K00001cPPP3QAO",""
"0012K00001cPPP4","0012K00001cPPP4QAO",""
"0012K00001cPPP5","0012K00001cPPP5QAO",""
"0012K00001cPPP6","0012K00001cPPP6QAO",""
"0012K00001cPPP7","0012K00001cPPP7QAO",""
"0012K00001cPPP8","0012K00001cPPP8QAO",""
"0012K00001cPPUO","0012K00001cPPUOQA4",""
"0012K00001cPPUP","0012K00001cPPUPQA4",""
"0012K00001cPPUQ","0012K00001cPPUQQA4",""
"0012K00001cPPUR","0012K00001cPPURQA4",""
"0012K00001cPPUS","0012K00001cPPUSQA4",""
"0012K00001cPPUT","0012K00001cPPUTQA4",""
"0012K00001cPPUU","0012K00001cPPUUQA4",""
"0012K00001cPPUV","0012K00001cPPUVQA4",""
"0012K00001cPPUW","0012K00001cPPUWQA4",""
"0012K00001cPPUX","0012K00001cPPUXQA4",""
"0012K00001cPPUY","0012K00001cPPUYQA4",""
"0012K00001cPPUZ","0012K00001cPPUZQA4",""
"0012K00001cPPUa","0012K00001cPPUaQAO",""
"0012K00001cPPUb","0012K00001cPPUbQAO",""
"0012K00001cPPUc","0012K00001cPPUcQAO",""
"0012K00001cPPUd","0012K00001cPPUdQAO",""
"0012K00001cPPUe","0012K00001cPPUeQAO",""
"0012K00001cPPUf","0012K00001cPPUfQAO",""
"0012K00001cPPUg","0012K00001cPPUgQAO",""
"0012K00001cPPUh","0012K00001cPPUhQAO",""
"0012K00001cPPUi","0012K00001cPPUiQAO",""
"0012K00001cPPUj","0012K00001cPPUjQAO",""
"0012K00001cPPZs","0012K00001cPPZsQAO",""
"0012K00001cPPZt","0012K00001cPPZtQAO",""
"0012K00001cPPZu","0012K00001cPPZuQAO",""
"0012K00001cPPZv","0012K00001cPPZvQAO",""
"0012K00001cPPZw","0012K00001cPPZwQAO",""
"0012K00001cPPZx","0012K00001cPPZxQAO",""
"0012K00001cPPZy","0012K00001cPPZyQAO",""
"0012K00001cPPZz","0012K00001cPPZzQAO",""
"0012K00001cPPa0","0012K00001cPPa0QAG",""
"0012K00001cPPa1","0012K00001cPPa1QAG",""
"0012K00001cPPa2","0012K00001cPPa2QAG",""
"0012K00001cPPa3","0012K00001cPPa3QAG",""
"0012K00001cPPa4","0012K00001cPPa4QAG",""
"0012K00001cPPa5","0012K00001cPPa5QAG",""
"0012K00001cPPa6","0012K00001cPPa6QAG",""
"0012K00001cPPa7","0012K00001cPPa7QAG",""
"0012K00001cPPa8","0012K00001cPPa8QAG",""
"0012K00001cPPa9","0012K00001cPPa9QAG",""
"0012K00001cPPaA","0012K00001cPPaAQAW",""
"0012K00001cPPaB","0012K00001cPPaBQAW",""
"0012K00001cPPaC","0012K00001cPPaCQAW",""
"0012K00001cPPaD","0012K00001cPPaDQAW",""
"0012K00001cPPfc","0012K00001cPPfcQAG",""
"0012K00001cPPfd","0012K00001cPPfdQAG",""
"0012K00001cPPfe","0012K00001cPPfeQAG",""
"0012K00001cPPff","0012K00001cPPffQAG",""
"0012K00001cPPfg","0012K00001cPPfgQAG",""
"0012K00001cPPfh","0012K00001cPPfhQAG",""
"0012K00001cPPfi","0012K00001cPPfiQAG",""
"0012K00001cPPfj","0012K00001cPPfjQAG",""
"0012K00001cPPfk","0012K00001cPPfkQAG",""
"0012K00001cPPfl","0012K00001cPPflQAG",""
"0012K00001cPPg1","0012K00001cPPg1QAG",""
"0012K00001cPPg2","0012K00001cPPg2QAG",""
"0012K00001cPPg3","0012K00001cPPg3QAG",""
"0012K00001cPPg4","0012K00001cPPg4QAG",""
"0012K00001cPPg5","0012K00001cPPg5QAG",""
"0012K00001cPPg6","0012K00001cPPg6QAG",""
"0012K00001cPPg7","0012K00001cPPg7QAG",""
"0012K00001cPPg8","0012K00001cPPg8QAG",""
"0012K00001cPPg9","0012K00001cPPg9QAG",""
"0012K00001cPPgA","0012K00001cPPgAQAW",""
"0012K00001cPPgB","0012K00001cPPgBQAW",""
"0012K00001cPPgC","0012K00001cPPgCQAW",""
"0012K00001cPPlN","0012K00001cPPlNQAW",""
"0012K00001cPPlO","0012K00001cPPlOQAW",""
"0012K00001cPPlP","0012K00001cPPlPQAW",""
"0012K00001cPPlQ","0012K00001cPPlQQAW",""
"0012K00001cPPlR","0012K00001cPPlRQAW",""
"0012K00001cPPlS","0012K00001cPPlSQAW",""
"0012K00001cPPlT","0012K00001cPPlTQAW",""
"0012K00001cPPlU","0012K00001cPPlUQAW",""
"0012K00001cPPlV","0012K00001cPPlVQAW",""
"0012K00001cPPlW","0012K00001cPPlWQAW",""
"0012K00001cPPlX","0012K00001cPPlXQAW",""
"0012K00001cPPlY","0012K00001cPPlYQAW",""
"0012K00001cPPlZ","0012K00001cPPlZQAW",""
"0012K00001cPPla","0012K00001cPPlaQAG",""
"0012K00001cPPlb","0012K00001cPPlbQAG",""
"0012K00001cPPlc","0012K00001cPPlcQAG",""
"0012K00001cPPld","0012K00001cPPldQAG",""
"0012K00001cPPle","0012K00001cPPleQAG",""
"0012K00001cPPlf","0012K00001cPPlfQAG",""
"0012K00001cPPlg","0012K00001cPPlgQAG",""
"0012K00001cPPlh","0012K00001cPPlhQAG",""
"0012K00001cPPli","0012K00001cPPliQAG",""
"0012K00001cPPlj","0012K00001cPPljQAG",""
"0012K00001cPPrS","0012K00001cPPrSQAW",""
"0012K00001cPPrT","0012K00001cPPrTQAW",""
"0012K00001cPPrU","0012K00001cPPrUQAW",""
"0012K00001cPPrV","0012K00001cPPrVQAW",""
"0012K00001cPPrW","0012K00001cPPrWQAW",""
"0012K00001cPPrX","0012K00001cPPrXQAW",""
"0012K00001cPPrY","0012K00001cPPrYQAW",""
"0012K00001cPPrZ","0012K00001cPPrZQAW",""
"0012K00001cPPra","0012K00001cPPraQAG",""
"0012K00001cPPrb","0012K00001cPPrbQAG",""
"0012K00001cPPrc","0012K00001cPPrcQAG",""
"0012K00001cPPrd","0012K00001cPPrdQAG",""
"0012K00001cPPre","0012K00001cPPreQAG",""
"0012K00001cPPrf","0012K00001cPPrfQAG",""
"0012K00001cPPrg","0012K00001cPPrgQAG",""
"0012K00001cPPrh","0012K00001cPPrhQAG",""
"0012K00001cPPri","0012K00001cPPriQAG",""
"0012K00001cPPrj","0012K00001cPPrjQAG",""
"0012K00001cPPrk","0012K00001cPPrkQAG",""
"0012K00001cPPrl","0012K00001cPPrlQAG","0016A00000n9sDb"
"0012K00001cPPrm","0012K00001cPPrmQAG",""
"0012K00001cPPy8","0012K00001cPPy8QAG",""
"0012K00001cPPy9","0012K00001cPPy9QAG",""
"0012K00001cPPyA","0012K00001cPPyAQAW",""
"0012K00001cPPyB","0012K00001cPPyBQAW",""
"0012K00001cPPyC","0012K00001cPPyCQAW",""
"0012K00001cPPyD","0012K00001cPPyDQAW",""
"0012K00001cPPyE","0012K00001cPPyEQAW",""
"0012K00001cPPyF","0012K00001cPPyFQAW",""
"0012K00001cPPyG","0012K00001cPPyGQAW",""
"0012K00001cPPyH","0012K00001cPPyHQAW",""
"0012K00001cPPyI","0012K00001cPPyIQAW",""
"0012K00001cPPyJ","0012K00001cPPyJQAW",""
"0012K00001cPPyK","0012K00001cPPyKQAW",""
"0012K00001cPPyL","0012K00001cPPyLQAW",""
"0012K00001cPPyM","0012K00001cPPyMQAW",""
"0012K00001cPPyN","0012K00001cPPyNQAW",""
"0012K00001cPPyO","0012K00001cPPyOQAW",""
"0012K00001cPPyP","0012K00001cPPyPQAW",""
"0012K00001cPPyQ","0012K00001cPPyQQAW",""
"0012K00001cPPyR","0012K00001cPPyRQAW",""
"0012K00001cPPyS","0012K00001cPPySQAW",""
"0012K00001cPPyT","0012K00001cPPyTQAW",""
"0012K00001cPPyU","0012K00001cPPyUQAW",""
"0012K00001cPQ3q","0012K00001cPQ3qQAG",""
"0012K00001cPQ3r","0012K00001cPQ3rQAG",""
"0012K00001cPQ3s","0012K00001cPQ3sQAG",""
"0012K00001cPQ3t","0012K00001cPQ3tQAG",""
"0012K00001cPQ3u","0012K00001cPQ3uQAG",""
"0012K00001cPQ3v","0012K00001cPQ3vQAG",""
"0012K00001cPQ3w","0012K00001cPQ3wQAG",""
"0012K00001cPQ3x","0012K00001cPQ3xQAG",""
"0012K00001cPQ3y","0012K00001cPQ3yQAG",""
"0012K00001cPQ3z","0012K00001cPQ3zQAG",""
"0012K00001cPQ40","0012K00001cPQ40QAG",""
"0012K00001cPQ41","0012K00001cPQ41QAG",""
"0012K00001cPQ42","0012K00001cPQ42QAG",""
"0012K00001cPQ43","0012K00001cPQ43QAG",""
"0012K00001cPQ44","0012K00001cPQ44QAG",""
"0012K00001cPQ45","0012K00001cPQ45QAG",""
"0012K00001cPQ46","0012K00001cPQ46QAG",""
"0012K00001cPQ47","0012K00001cPQ47QAG",""
"0012K00001cPQ48","0012K00001cPQ48QAG",""
"0012K00001cPQ49","0012K00001cPQ49QAG",""
"0012K00001cPQ4A","0012K00001cPQ4AQAW",""
"0012K00001cPQ4B","0012K00001cPQ4BQAW",""
"0012K00001cPQ4C","0012K00001cPQ4CQAW",""
"0012K00001cPQ4D","0012K00001cPQ4DQAW",""
"0012K00001cPQ8L","0012K00001cPQ8LQAW",""
"0012K00001cPQ8M","0012K00001cPQ8MQAW",""
"0012K00001cPQ8N","0012K00001cPQ8NQAW",""
"0012K00001cPQ8O","0012K00001cPQ8OQAW",""
"0012K00001cPQ8P","0012K00001cPQ8PQAW",""
"0012K00001cPQ8Q","0012K00001cPQ8QQAW",""
"0012K00001cPQ8R","0012K00001cPQ8RQAW",""
"0012K00001cPQ8S","0012K00001cPQ8SQAW",""
"0012K00001cPQ8T","0012K00001cPQ8TQAW",""
"0012K00001cPQ8U","0012K00001cPQ8UQAW",""
"0012K00001cPQ8V","0012K00001cPQ8VQAW",""
"0012K00001cPQ8W","0012K00001cPQ8WQAW",""
"0012K00001cPQDK","0012K00001cPQDKQA4",""
"0012K00001cPQDL","0012K00001cPQDLQA4",""
"0012K00001cPQDM","0012K00001cPQDMQA4",""
"0012K00001cPQDN","0012K00001cPQDNQA4",""
"0012K00001cPQDO","0012K00001cPQDOQA4",""
"0012K00001cPQDP","0012K00001cPQDPQA4",""
"0012K00001cPQDQ","0012K00001cPQDQQA4",""
"0012K00001cPQDR","0012K00001cPQDRQA4",""
"0012K00001cPQDS","0012K00001cPQDSQA4",""
"0012K00001cPQDT","0012K00001cPQDTQA4",""
"0012K00001cPQDU","0012K00001cPQDUQA4",""
"0012K00001cPQDV","0012K00001cPQDVQA4",""
"0012K00001cPQDW","0012K00001cPQDWQA4",""
"0012K00001cPQDX","0012K00001cPQDXQA4",""
"0012K00001cPQDY","0012K00001cPQDYQA4",""
"0012K00001cPQDZ","0012K00001cPQDZQA4",""
"0012K00001cPQDa","0012K00001cPQDaQAO",""
"0012K00001cPQDb","0012K00001cPQDbQAO",""
"0012K00001cPQDc","0012K00001cPQDcQAO",""
"0012K00001cPQDd","0012K00001cPQDdQAO",""
"0012K00001cPQDe","0012K00001cPQDeQAO",""
"0012K00001cPQDf","0012K00001cPQDfQAO",""
"0012K00001cPQIY","0012K00001cPQIYQA4",""
"0012K00001cPQIZ","0012K00001cPQIZQA4",""
"0012K00001cPQIa","0012K00001cPQIaQAO",""
"0012K00001cPQIb","0012K00001cPQIbQAO",""
"0012K00001cPQIc","0012K00001cPQIcQAO",""
"0012K00001cPQId","0012K00001cPQIdQAO",""
"0012K00001cPQIe","0012K00001cPQIeQAO",""
"0012K00001cPQIf","0012K00001cPQIfQAO",""
"0012K00001cPQIg","0012K00001cPQIgQAO",""
"0012K00001cPQIh","0012K00001cPQIhQAO",""
"0012K00001cPQIi","0012K00001cPQIiQAO",""
"0012K00001cPQIj","0012K00001cPQIjQAO",""
"0012K00001cPQIk","0012K00001cPQIkQAO",""
"0012K00001cPQIl","0012K00001cPQIlQAO",""
"0012K00001cPQIm","0012K00001cPQImQAO",""
"0012K00001cPQIn","0012K00001cPQInQAO",""
"0012K00001cPQIo","0012K00001cPQIoQAO",""
"0012K00001cPQIp","0012K00001cPQIpQAO",""
"0012K00001cPQIq","0012K00001cPQIqQAO",""
"0012K00001cPQIr","0012K00001cPQIrQAO",""
"0012K00001cPQIs","0012K00001cPQIsQAO",""
"0012K00001cPQIt","0012K00001cPQItQAO",""
"0012K00001cPQIu","0012K00001cPQIuQAO",""
"0012K00001cPQIv","0012K00001cPQIvQAO",""
"0012K00001cPceb","0012K00001cPcebQAC",""
"0012K00001cPcec","0012K00001cPcecQAC",""
"0012K00001cPced","0012K00001cPcedQAC",""
"0012K00001cPcee","0012K00001cPceeQAC",""
"0012K00001cPcef","0012K00001cPcefQAC",""
"0012K00001cPceg","0012K00001cPcegQAC",""
"0012K00001cPceh","0012K00001cPcehQAC",""
"0012K00001cPPP9","0012K00001cPPP9QAO",""
"0012K00001cPPPA","0012K00001cPPPAQA4",""
"0012K00001cPPPB","0012K00001cPPPBQA4",""
"0012K00001cPPPC","0012K00001cPPPCQA4",""
"0012K00001cPPPD","0012K00001cPPPDQA4",""
"0012K00001cPPPE","0012K00001cPPPEQA4",""
"0012K00001cPPPF","0012K00001cPPPFQA4",""
"0012K00001cPPPG","0012K00001cPPPGQA4",""
"0012K00001cPPPH","0012K00001cPPPHQA4",""
"0012K00001cPPPI","0012K00001cPPPIQA4",""
"0012K00001cPPPJ","0012K00001cPPPJQA4",""
"0012K00001cPPPK","0012K00001cPPPKQA4",""
"0012K00001cPPPL","0012K00001cPPPLQA4",""
"0012K00001cPPPM","0012K00001cPPPMQA4",""
"0012K00001cPPPN","0012K00001cPPPNQA4",""
"0012K00001cPPPO","0012K00001cPPPOQA4",""
"0012K00001cPPPP","0012K00001cPPPPQA4",""
"0012K00001cPPPQ","0012K00001cPPPQQA4",""
"0012K00001cPPPR","0012K00001cPPPRQA4",""
"0012K00001cPPPS","0012K00001cPPPSQA4",""
"0012K00001cPPPT","0012K00001cPPPTQA4",""
"0012K00001cPPPU","0012K00001cPPPUQA4",""
"0012K00001cPPUk","0012K00001cPPUkQAO",""
"0012K00001cPPUl","0012K00001cPPUlQAO",""
"0012K00001cPPUm","0012K00001cPPUmQAO",""
"0012K00001cPPUn","0012K00001cPPUnQAO",""
"0012K00001cPPUo","0012K00001cPPUoQAO",""
"0012K00001cPPUp","0012K00001cPPUpQAO",""
"0012K00001cPPUq","0012K00001cPPUqQAO",""
"0012K00001cPPUr","0012K00001cPPUrQAO",""
"0012K00001cPPUs","0012K00001cPPUsQAO",""
"0012K00001cPPUt","0012K00001cPPUtQAO",""
"0012K00001cPPUu","0012K00001cPPUuQAO",""
"0012K00001cPPUv","0012K00001cPPUvQAO",""
"0012K00001cPPUw","0012K00001cPPUwQAO",""
"0012K00001cPPUx","0012K00001cPPUxQAO",""
"0012K00001cPPUy","0012K00001cPPUyQAO",""
"0012K00001cPPUz","0012K00001cPPUzQAO",""
"0012K00001cPPV0","0012K00001cPPV0QAO",""
"0012K00001cPPV1","0012K00001cPPV1QAO",""
"0012K00001cPPV2","0012K00001cPPV2QAO",""
"0012K00001cPPV3","0012K00001cPPV3QAO",""
"0012K00001cPPV4","0012K00001cPPV4QAO",""
"0012K00001cPPV5","0012K00001cPPV5QAO",""
"0012K00001cPPV6","0012K00001cPPV6QAO",""
"0012K00001cPPV7","0012K00001cPPV7QAO",""
"0012K00001cPPaE","0012K00001cPPaEQAW",""
"0012K00001cPPaF","0012K00001cPPaFQAW",""
"0012K00001cPPaG","0012K00001cPPaGQAW",""
"0012K00001cPPaH","0012K00001cPPaHQAW",""
"0012K00001cPPaI","0012K00001cPPaIQAW",""
"0012K00001cPPaJ","0012K00001cPPaJQAW",""
"0012K00001cPPaK","0012K00001cPPaKQAW",""
"0012K00001cPPaL","0012K00001cPPaLQAW",""
"0012K00001cPPaM","0012K00001cPPaMQAW",""
"0012K00001cPPaN","0012K00001cPPaNQAW",""
"0012K00001cPPaO","0012K00001cPPaOQAW",""
"0012K00001cPPaP","0012K00001cPPaPQAW",""
"0012K00001cPPaQ","0012K00001cPPaQQAW",""
"0012K00001cPPaR","0012K00001cPPaRQAW",""
"0012K00001cPPaS","0012K00001cPPaSQAW",""
"0012K00001cPPaT","0012K00001cPPaTQAW",""
"0012K00001cPPaU","0012K00001cPPaUQAW",""
"0012K00001cPPgD","0012K00001cPPgDQAW",""
"0012K00001cPPgE","0012K00001cPPgEQAW",""
"0012K00001cPPgF","0012K00001cPPgFQAW",""
"0012K00001cPPgG","0012K00001cPPgGQAW",""
"0012K00001cPPgH","0012K00001cPPgHQAW",""
"0012K00001cPPgI","0012K00001cPPgIQAW",""
"0012K00001cPPgJ","0012K00001cPPgJQAW","0016A000009I6sq"
"0012K00001cPPgK","0012K00001cPPgKQAW",""
"0012K00001cPPgL","0012K00001cPPgLQAW",""
"0012K00001cPPgM","0012K00001cPPgMQAW",""
"0012K00001cPPgN","0012K00001cPPgNQAW",""
"0012K00001cPPgO","0012K00001cPPgOQAW",""
"0012K00001cPPgP","0012K00001cPPgPQAW",""
"0012K00001cPPgQ","0012K00001cPPgQQAW",""
"0012K00001cPPgR","0012K00001cPPgRQAW",""
"0012K00001cPPgS","0012K00001cPPgSQAW",""
"0012K00001cPPgT","0012K00001cPPgTQAW",""
"0012K00001cPPgU","0012K00001cPPgUQAW",""
"0012K00001cPPgV","0012K00001cPPgVQAW",""
"0012K00001cPPgW","0012K00001cPPgWQAW",""
"0012K00001cPPgX","0012K00001cPPgXQAW",""
"0012K00001cPPgY","0012K00001cPPgYQAW",""
"0012K00001cPPlk","0012K00001cPPlkQAG",""
"0012K00001cPPll","0012K00001cPPllQAG",""
"0012K00001cPPlm","0012K00001cPPlmQAG",""
"0012K00001cPPln","0012K00001cPPlnQAG",""
"0012K00001cPPlo","0012K00001cPPloQAG",""
"0012K00001cPPlp","0012K00001cPPlpQAG",""
"0012K00001cPPlq","0012K00001cPPlqQAG",""
"0012K00001cPPlr","0012K00001cPPlrQAG",""
"0012K00001cPPls","0012K00001cPPlsQAG",""
"0012K00001cPPlt","0012K00001cPPltQAG",""
"0012K00001cPPlu","0012K00001cPPluQAG",""
"0012K00001cPPlv","0012K00001cPPlvQAG",""
"0012K00001cPPlw","0012K00001cPPlwQAG",""
"0012K00001cPPlx","0012K00001cPPlxQAG",""
"0012K00001cPPly","0012K00001cPPlyQAG",""
"0012K00001cPPlz","0012K00001cPPlzQAG",""
"0012K00001cPPm0","0012K00001cPPm0QAG",""
"0012K00001cPPm1","0012K00001cPPm1QAG",""
"0012K00001cPPrn","0012K00001cPPrnQAG",""
"0012K00001cPPro","0012K00001cPProQAG",""
"0012K00001cPPrp","0012K00001cPPrpQAG",""
"0012K00001cPPrq","0012K00001cPPrqQAG",""
"0012K00001cPPrr","0012K00001cPPrrQAG",""
"0012K00001cPPrs","0012K00001cPPrsQAG",""
"0012K00001cPPrt","0012K00001cPPrtQAG",""
"0012K00001cPPru","0012K00001cPPruQAG",""
"0012K00001cPPrv","0012K00001cPPrvQAG",""
"0012K00001cPPrw","0012K00001cPPrwQAG",""
"0012K00001cPPrx","0012K00001cPPrxQAG",""
"0012K00001cPPry","0012K00001cPPryQAG",""
"0012K00001cPPrz","0012K00001cPPrzQAG",""
"0012K00001cPPs0","0012K00001cPPs0QAG",""
"0012K00001cPPs1","0012K00001cPPs1QAG",""
"0012K00001cPPs2","0012K00001cPPs2QAG",""
"0012K00001cPPs3","0012K00001cPPs3QAG",""
"0012K00001cPPs4","0012K00001cPPs4QAG",""
"0012K00001cPPs5","0012K00001cPPs5QAG",""
"0012K00001cPPs6","0012K00001cPPs6QAG",""
"0012K00001cPcf3","0012K00001cPcf3QAC",""
"0012K00001cPcf4","0012K00001cPcf4QAC",""
"0012K00001cPcf5","0012K00001cPcf5QAC",""
"0012K00001cPcf6","0012K00001cPcf6QAC",""
"0012K00001cPcf7","0012K00001cPcf7QAC",""
"0012K00001cPcf8","0012K00001cPcf8QAC",""
"0012K00001cPPyV","0012K00001cPPyVQAW",""
"0012K00001cPPyW","0012K00001cPPyWQAW",""
"0012K00001cPPyX","0012K00001cPPyXQAW",""
"0012K00001cPPyY","0012K00001cPPyYQAW",""
"0012K00001cPPyZ","0012K00001cPPyZQAW",""
"0012K00001cPPya","0012K00001cPPyaQAG",""
"0012K00001cPPyb","0012K00001cPPybQAG",""
"0012K00001cPPyc","0012K00001cPPycQAG",""
"0012K00001cPPyd","0012K00001cPPydQAG",""
"0012K00001cPPye","0012K00001cPPyeQAG",""
"0012K00001cPPyf","0012K00001cPPyfQAG",""
"0012K00001cPPyg","0012K00001cPPygQAG",""
"0012K00001cPPyh","0012K00001cPPyhQAG",""
"0012K00001cPPyi","0012K00001cPPyiQAG",""
"0012K00001cPPyj","0012K00001cPPyjQAG",""
"0012K00001cPPyk","0012K00001cPPykQAG",""
"0012K00001cPPyl","0012K00001cPPylQAG",""
"0012K00001cPPym","0012K00001cPPymQAG",""
"0012K00001cPPyn","0012K00001cPPynQAG",""
"0012K00001cPPyo","0012K00001cPPyoQAG",""
"0012K00001cPPyp","0012K00001cPPypQAG",""
"0012K00001cPPyq","0012K00001cPPyqQAG",""
"0012K00001cPQ4E","0012K00001cPQ4EQAW",""
"0012K00001cPQ4F","0012K00001cPQ4FQAW",""
"0012K00001cPQ4G","0012K00001cPQ4GQAW",""
"0012K00001cPQ4H","0012K00001cPQ4HQAW",""
"0012K00001cPQ4I","0012K00001cPQ4IQAW",""
"0012K00001cPQ4J","0012K00001cPQ4JQAW",""
"0012K00001cPQ4K","0012K00001cPQ4KQAW",""
